Gene	Splicing.ID	CHR	P0
ARAP2	chr4:36017254:36017522:clu_30839	4	35949843
ARAP2	chr4:36017254:36047601:clu_30839	4	35949843
ARAP2	chr4:36017580:36020766:clu_30839	4	35949843
ARAP2	chr4:36017580:36047601:clu_30839	4	35949843
ARAP2	chr4:36047698:36048332:clu_30840	4	35949843
ARAP2	chr4:36053675:36059592:clu_30840	4	35949843
ARAP2	chr4:36059765:36075311:clu_30841	4	35949843
ARAP2	chr4:36069900:36075311:clu_30841	4	35949843
ARAP2	chr4:36168669:36179449:clu_30843	4	35949843
PGM2	chr4:37851994:37863131:clu_30859	4	37828255
TBC1D1	chr4:38051519:38053520:clu_30862	4	37892708
TBC1D1	chr4:38051519:38054727:clu_30862	4	37892708
TBC1D1	chr4:38055959:38062241:clu_30863	4	37892708
TBC1D1	chr4:38055959:38091553:clu_30863	4	37892708
TBC1D1	chr4:38062279:38091553:clu_30863	4	37892708
TLR1	chr4:38800519:38806375:clu_30875	4	38792298
TLR1	chr4:38802569:38805927:clu_30875	4	38792298
TLR1	chr4:38802569:38806375:clu_30875	4	38792298
TLR1	chr4:38806003:38806375:clu_30875	4	38792298
KLHL5	chr4:39046716:39064179:clu_30881	4	39046659
KLHL5	chr4:39114852:39122630:clu_30885	4	39046659
KLHL5	chr4:39116950:39128314:clu_30885	4	39046659
WDR19	chr4:39191401:39201098:clu_30887	4	39184024
PDS5A	chr4:39927553:39929581:clu_30915	4	39824483
APBB2	chr4:40883432:40892381:clu_30927	4	40812044
APBB2	chr4:40936716:40946882:clu_30928	4	40812044
APBB2	chr4:41145159:41218523:clu_30931	4	40812044
LIMCH1	chr4:41608021:41615483:clu_30936	4	41361624
LIMCH1	chr4:41615115:41615483:clu_30936	4	41361624
GUF1	chr4:44680602:44682711:clu_30955	4	44680574
GUF1	chr4:44680804:44682711:clu_30955	4	44680574
GUF1	chr4:44682569:44682711:clu_30955	4	44680574
GUF1	chr4:44683220:44684351:clu_30956	4	44680574
GUF1	chr4:44688730:44690024:clu_30958	4	44680574
GUF1	chr4:44688730:44691303:clu_30958	4	44680574
GUF1	chr4:44690163:44691303:clu_30958	4	44680574
GUF1	chr4:44693816:44696429:clu_30959	4	44680574
GNPDA2	chr4:44694802:44709769:clu_30954	4	44684217
GNPDA2	chr4:44709943:44712970:clu_30961	4	44684217
GNPDA2	chr4:44713154:44724101:clu_30961	4	44684217
GNPDA2	chr4:44713154:44728491:clu_30961	4	44684217
GABRG1	chr4:46053655:46066458:clu_30963	4	46037786
NFXL1	chr4:47892720:47896197:clu_30994	4	47849257
FRYL	chr4:48537844:48542370:clu_31008	4	48499378
FRYL	chr4:48636507:48655731:clu_31019	4	48499378
FRYL	chr4:48686812:48782095:clu_31019	4	48499378
OCIAD1	chr4:48854037:48862742:clu_31021	4	48807229
OCIAD2	chr4:48887582:48896023:clu_31022	4	48887036
DCUN1D4	chr4:52709433:52729603:clu_31026	4	52709166
DCUN1D4	chr4:52714533:52729603:clu_31026	4	52709166
DCUN1D4	chr4:52726829:52729603:clu_31026	4	52709166
DCUN1D4	chr4:52752804:52753289:clu_31029	4	52709166
DCUN1D4	chr4:52752804:52757926:clu_31029	4	52709166
DCUN1D4	chr4:52753410:52757926:clu_31029	4	52709166
SCFD2	chr4:54011749:54179803:clu_31044	4	53739149
FIP1L1	chr4:54257306:54257597:clu_31046	4	54243810
FIP1L1	chr4:54257306:54265897:clu_31046	4	54243810
FIP1L1	chr4:54319300:54324820:clu_31050	4	54243810
FIP1L1	chr4:54319309:54324820:clu_31050	4	54243810
CLOCK	chr4:56348995:56352560:clu_31074	4	56294070
CLOCK	chr4:56348995:56355541:clu_31074	4	56294070
AASDH	chr4:57237809:57248643:clu_31092	4	57204456
HOPX	chr4:57514963:57522023:clu_31100	4	57514155
HOPX	chr4:57516978:57522023:clu_31100	4	57514155
HOPX	chr4:57522178:57522510:clu_31101	4	57514155
HOPX	chr4:57522178:57523897:clu_31101	4	57514155
HOPX	chr4:57522178:57547421:clu_31101	4	57514155
HOPX	chr4:57522178:57547819:clu_31101	4	57514155
HOPX	chr4:57524065:57547421:clu_31101	4	57514155
LPHN3	chr4:62067483:62362839:clu_31112	4	62066976
EPHA5	chr4:66197846:66213772:clu_31124	4	66185281
UBA6	chr4:68504842:68510416:clu_31143	4	68478370
RUFY3	chr4:71600310:71628236:clu_31159	4	71570518
DCK	chr4:71859643:71863784:clu_31165	4	71858255
SLC4A4	chr4:72425971:72432721:clu_31173	4	72053003
MTHFD2L	chr4:75041120:75046404:clu_31196	4	74979891
PARM1	chr4:75858580:75959093:clu_31201	4	75858305
RCHY1	chr4:76415911:76416793:clu_31204	4	76404247
CDKL2	chr4:76507108:76521431:clu_31208	4	76503215
CDKL2	chr4:76539633:76551005:clu_31210	4	76503215
USO1	chr4:76731692:76734359:clu_31217	4	76649777
NAAA	chr4:76838926:76841062:clu_31218	4	76831809
NAAA	chr4:76857388:76860896:clu_31220	4	76831809
ART3	chr4:77025122:77025750:clu_31227	4	76932337
ART3	chr4:77025122:77033539:clu_31227	4	76932337
ART3	chr4:77025782:77028914:clu_31227	4	76932337
ART3	chr4:77025782:77033539:clu_31227	4	76932337
NUP54	chr4:77039347:77045802:clu_31229	4	77035812
NUP54	chr4:77045909:77051809:clu_31229	4	77035812
NUP54	chr4:77053872:77055328:clu_31229	4	77035812
NUP54	chr4:77055515:77057339:clu_31229	4	77035812
NUP54	chr4:77055515:77065302:clu_31229	4	77035812
NUP54	chr4:77057565:77065302:clu_31229	4	77035812
FAM47E	chr4:77189966:77192721:clu_31233	4	77135193
FAM47E	chr4:77192921:77204534:clu_31233	4	77135193
FAM47E	chr4:77199377:77201417:clu_31233	4	77135193
FAM47E	chr4:77199377:77204534:clu_31233	4	77135193
FAM47E	chr4:77201494:77204534:clu_31233	4	77135193
CCDC158	chr4:77304891:77317422:clu_31237	4	77234155
FRAS1	chr4:79297033:79305213:clu_31262	4	78978724
FRAS1	chr4:79385737:79387362:clu_31264	4	78978724
FRAS1	chr4:79385737:79391132:clu_31264	4	78978724
PRDM8	chr4:81105209:81115267:clu_31279	4	81105033
PRDM8	chr4:81105209:81117506:clu_31279	4	81105033
PRDM8	chr4:81112723:81117506:clu_31279	4	81105033
PRDM8	chr4:81115393:81117167:clu_31279	4	81105033
PRDM8	chr4:81115393:81117506:clu_31279	4	81105033
PRDM8	chr4:81117278:81117506:clu_31279	4	81105033
C4orf22	chr4:81257033:81257702:clu_31283	4	81256874
C4orf22	chr4:81257033:81283908:clu_31283	4	81256874
PRKG2	chr4:82031765:82056309:clu_31288	4	82009837
HNRNPD	chr4:83280792:83294599:clu_31297	4	83273651
SEC31A	chr4:83803090:83812241:clu_31311	4	83739814
SEC31A	chr4:83803093:83812241:clu_31311	4	83739814
HELQ	chr4:84342889:84347147:clu_31324	4	84328496
HELQ	chr4:84362556:84367167:clu_31327	4	84328496
HELQ	chr4:84367239:84367988:clu_31328	4	84328496
HELQ	chr4:84367239:84369936:clu_31328	4	84328496
MRPS18C	chr4:84378111:84382126:clu_31333	4	84377118
MRPS18C	chr4:84379582:84382126:clu_31333	4	84377118
CDS1	chr4:85556504:85561991:clu_31336	4	85504132
CDS1	chr4:85560145:85561991:clu_31336	4	85504132
ARHGAP24	chr4:86293900:86491675:clu_31355	4	86396267
PTPN13	chr4:87672277:87679413:clu_31364	4	87515468
HSD17B11	chr4:88258518:88261642:clu_31381	4	88257762
HSD17B11	chr4:88293967:88303407:clu_31383	4	88257762
SPARCL1	chr4:88420737:88425974:clu_31386	4	88394487
SPARCL1	chr4:88420737:88450197:clu_31386	4	88394487
SPARCL1	chr4:88426075:88450197:clu_31386	4	88394487
ABCG2	chr4:89061166:89080357:clu_31395	4	89011416
HERC6	chr4:89319361:89326706:clu_31401	4	89299891
SNCA	chr4:90756843:90757278:clu_31425	4	90645250
SNCA	chr4:90756843:90757894:clu_31425	4	90645250
SNCA	chr4:90756843:90758113:clu_31425	4	90645250
SMARCAD1	chr4:95169704:95170805:clu_31440	4	95128762
PDLIM5	chr4:95494544:95496767:clu_31447	4	95373037
PDLIM5	chr4:95561601:95575611:clu_31449	4	95373037
BMPR1B	chr4:95972923:96025559:clu_31451	4	95679119
BMPR1B	chr4:96036938:96044961:clu_31454	4	95679119
BMPR1B	chr4:96041130:96044961:clu_31454	4	95679119
METAP1	chr4:99917018:99926920:clu_31478	4	99916771
METAP1	chr4:99917018:99950018:clu_31478	4	99916771
METAP1	chr4:99927017:99950018:clu_31478	4	99916771
METAP1	chr4:99950069:99955381:clu_31480	4	99916771
METAP1	chr4:99952813:99955381:clu_31480	4	99916771
METAP1	chr4:99956611:99960525:clu_31482	4	99916771
ADH5	chr4:99993592:99993724:clu_31479	4	99992132
EMCN	chr4:101367404:101368690:clu_31496	4	101316498
SLC39A8	chr4:103189236:103225474:clu_31502	4	103172198
SLC39A8	chr4:103207130:103225474:clu_31502	4	103172198
SLC39A8	chr4:103226268:103226353:clu_31503	4	103172198
SLC39A8	chr4:103226268:103228593:clu_31503	4	103172198
SLC39A8	chr4:103236987:103306507:clu_31504	4	103172198
NFKB1	chr4:103423324:103446669:clu_31507	4	103422486
NFKB1	chr4:103501796:103504023:clu_31510	4	103422486
MANBA	chr4:103647840:103681875:clu_31515	4	103553050
MANBA	chr4:103675152:103681875:clu_31515	4	103553050
UBE2D3	chr4:103731012:103747642:clu_31517	4	103715540
UBE2D3	chr4:103747793:103748749:clu_31518	4	103715540
UBE2D3	chr4:103747793:103749101:clu_31518	4	103715540
SLC9B1	chr4:103853456:103870414:clu_31524	4	103806205
SLC9B1	chr4:103853456:103910957:clu_31524	4	103806205
SLC9B1	chr4:103853456:103912800:clu_31524	4	103806205
SLC9B1	chr4:103866477:103870414:clu_31524	4	103806205
SLC9B2	chr4:103971539:103987484:clu_31528	4	103941025
PPA2	chr4:106317491:106319589:clu_31545	4	106290234
PPA2	chr4:106317491:106320194:clu_31545	4	106290234
PPA2	chr4:106320024:106320194:clu_31545	4	106290234
PPA2	chr4:106320321:106345353:clu_31546	4	106290234
PPA2	chr4:106320321:106367540:clu_31546	4	106290234
PPA2	chr4:106345479:106358543:clu_31546	4	106290234
PPA2	chr4:106345479:106359107:clu_31546	4	106290234
PPA2	chr4:106345479:106367540:clu_31546	4	106290234
PPA2	chr4:106359193:106362170:clu_31546	4	106290234
PPA2	chr4:106359193:106367540:clu_31546	4	106290234
GSTCD	chr4:106630173:106638750:clu_31550	4	106630266
TBCK	chr4:107168444:107171575:clu_31562	4	106962756
TBCK	chr4:107173164:107176104:clu_31564	4	106962756
TBCK	chr4:107173164:107181594:clu_31564	4	106962756
TBCK	chr4:107176204:107181594:clu_31564	4	106962756
TBCK	chr4:107230146:107231084:clu_31566	4	106962756
PAPSS1	chr4:108622441:108641160:clu_31570	4	108511433
CYP2U1	chr4:108853289:108856751:clu_31577	4	108852525
CYP2U1	chr4:108859332:108866126:clu_31577	4	108852525
CYP2U1	chr4:108866761:108868532:clu_31577	4	108852525
SEC24B	chr4:110394342:110412483:clu_31601	4	110354974
AP1AR	chr4:113178953:113181922:clu_31626	4	113152893
C4orf21	chr4:113462424:113474991:clu_31633	4	113460492
C4orf21	chr4:113468564:113474991:clu_31633	4	113460492
C4orf21	chr4:113469536:113474991:clu_31633	4	113460492
C4orf21	chr4:113507739:113527164:clu_31635	4	113460492
C4orf21	chr4:113509085:113510880:clu_31635	4	113460492
C4orf21	chr4:113511030:113527164:clu_31635	4	113460492
C4orf21	chr4:113524853:113527164:clu_31635	4	113460492
LARP7	chr4:113558395:113558800:clu_31638	4	113558146
ANK2	chr4:114244950:114251402:clu_31649	4	113739265
ANK2	chr4:114294329:114294441:clu_31652	4	113739265
ANK2	chr4:114294329:114302613:clu_31652	4	113739265
ANK2	chr4:114294605:114302613:clu_31652	4	113739265
CAMK2D	chr4:114424133:114429392:clu_31656	4	114372188
CAMK2D	chr4:114426191:114430794:clu_31656	4	114372188
CAMK2D	chr4:114429424:114430794:clu_31656	4	114372188
UGT8	chr4:115520213:115544035:clu_31661	4	115519611
UGT8	chr4:115540681:115544035:clu_31661	4	115519611
NDST3	chr4:118976046:119026173:clu_31679	4	118955500
SNHG8	chr4:119199947:119200099:clu_31686	4	119199864
SNHG8	chr4:119199947:119200544:clu_31686	4	119199864
SNHG8	chr4:119200292:119200544:clu_31686	4	119199864
SNHG8	chr4:119200586:119200779:clu_31686	4	119199864
USP53	chr4:120156566:120160373:clu_31699	4	120133800
USP53	chr4:120166584:120169903:clu_31701	4	120133800
MAD2L1	chr4:120982132:120986827:clu_31716	4	120976763
PRDM5	chr4:121706246:121719422:clu_31721	4	121606074
PRDM5	chr4:121706246:121720816:clu_31721	4	121606074
PRDM5	chr4:121719579:121720816:clu_31721	4	121606074
PRDM5	chr4:121737729:121737987:clu_31724	4	121606074
PRDM5	chr4:121738079:121739508:clu_31724	4	121606074
TMEM155	chr4:122682850:122682985:clu_31733	4	122680088
TMEM155	chr4:122682850:122683882:clu_31733	4	122680088
EXOSC9	chr4:122722645:122722982:clu_31736	4	122722472
EXOSC9	chr4:122735202:122737299:clu_31738	4	122722472
EXOSC9	chr4:122737349:122737524:clu_31738	4	122722472
KIAA1109	chr4:123171728:123175350:clu_31753	4	123073488
NUDT6	chr4:123814380:123833723:clu_31770	4	123809852
NUDT6	chr4:123818833:123833723:clu_31770	4	123809852
INTU	chr4:128584739:128590191:clu_31788	4	128544426
LARP1B	chr4:129003460:129019341:clu_31802	4	128982423
LARP1B	chr4:129028468:129029038:clu_31803	4	128982423
LARP1B	chr4:129028468:129035725:clu_31803	4	128982423
LARP1B	chr4:129083472:129098027:clu_31805	4	128982423
LARP1B	chr4:129083472:129100561:clu_31805	4	128982423
SCLT1	chr4:129858006:129864151:clu_31814	4	129786076
SCLT1	chr4:129880932:129886382:clu_31816	4	129786076
SCLT1	chr4:129880932:129891533:clu_31816	4	129786076
SCLT1	chr4:129880932:129919029:clu_31816	4	129786076
SCLT1	chr4:129886473:129891533:clu_31816	4	129786076
SCLT1	chr4:129913392:129919029:clu_31816	4	129786076
C4orf33	chr4:130030827:130032841:clu_31823	4	130014765
C4orf33	chr4:130031682:130032841:clu_31823	4	130014765
ELF2	chr4:140060651:140098121:clu_31845	4	139949266
NDUFC1	chr4:140217114:140222446:clu_31851	4	140211071
ELMOD2	chr4:141445434:141446574:clu_31862	4	141445312
ELMOD2	chr4:141445771:141446574:clu_31862	4	141445312
ELMOD2	chr4:141445815:141446574:clu_31862	4	141445312
INPP4B	chr4:143383879:143646992:clu_31882	4	142944313
GAB1	chr4:144303183:144336630:clu_31888	4	144258304
GAB1	chr4:144381640:144387256:clu_31892	4	144258304
GAB1	chr4:144381640:144387270:clu_31892	4	144258304
ABCE1	chr4:146041305:146042485:clu_31921	4	146019369
LSM6	chr4:147096963:147097320:clu_31935	4	147096837
LSM6	chr4:147097013:147104064:clu_31935	4	147096837
LSM6	chr4:147097589:147104064:clu_31935	4	147096837
LRBA	chr4:151186964:151199005:clu_31968	4	151185594
LRBA	chr4:151837890:151849668:clu_31978	4	151185594
PET112	chr4:152601043:152608060:clu_31991	4	152591656
PET112	chr4:152601043:152609782:clu_31991	4	152591656
FBXW7	chr4:153333024:153333632:clu_31998	4	153242410
FBXW7	chr4:153333024:153456093:clu_31998	4	153242410
TRIM2	chr4:154178759:154191490:clu_32003	4	154073494
RNF175	chr4:154669979:154672590:clu_32017	4	154631277
PLRG1	chr4:155470087:155470205:clu_32035	4	155456158
PLRG1	chr4:155470404:155471452:clu_32035	4	155456158
MAP9	chr4:156296173:156297923:clu_32040	4	156263810
MAP9	chr4:156297022:156297923:clu_32040	4	156263810
MAP9	chr4:156297066:156297528:clu_32040	4	156263810
GUCY1A3	chr4:156588571:156617958:clu_32042	4	156587863
GLRB	chr4:158065111:158091584:clu_32053	4	157997209
FAM198B	chr4:159092751:159093491:clu_32062	4	159045626
TMEM144	chr4:159131738:159132605:clu_32063	4	159124772
TMEM144	chr4:159131738:159132611:clu_32063	4	159124772
TMEM144	chr4:159132726:159133760:clu_32064	4	159124772
TMEM144	chr4:159154134:159156590:clu_32065	4	159124772
RXFP1	chr4:159549861:159560412:clu_32076	4	159236463
ETFDH	chr4:159593642:159600442:clu_32079	4	159593408
ETFDH	chr4:159620282:159624575:clu_32080	4	159593408
FSTL5	chr4:162402321:162421168:clu_32096	4	162305049
FSTL5	chr4:162416632:162421168:clu_32096	4	162305049
FSTL5	chr4:163032564:163084767:clu_32100	4	162305049
FSTL5	chr4:163061123:163084767:clu_32100	4	162305049
MARCH1	chr4:164775321:164909653:clu_32115	4	164445450
MARCH1	chr4:164782402:164909653:clu_32115	4	164445450
MARCH1	chr4:164976426:165032740:clu_32115	4	164445450
KLHL2	chr4:166242527:166243184:clu_32123	4	166128770
PALLD	chr4:169815828:169817700:clu_32152	4	169418217
PALLD	chr4:169815828:169819644:clu_32152	4	169418217
PALLD	chr4:169846229:169846384:clu_32155	4	169418217
PALLD	chr4:169846229:169847364:clu_32155	4	169418217
CBR4	chr4:169923356:169927036:clu_32153	4	169784921
CBR4	chr4:169923356:169927906:clu_32153	4	169784921
CBR4	chr4:169927065:169927906:clu_32153	4	169784921
CBR4	chr4:169928042:169931099:clu_32154	4	169784921
NEK1	chr4:170477246:170482631:clu_32163	4	170314426
NEK1	chr4:170506700:170509800:clu_32165	4	170314426
SCRG1	chr4:174312579:174320219:clu_32188	4	174305852
CEP44	chr4:175237718:175238486:clu_32196	4	175206585
CEP44	chr4:175239816:175239986:clu_32196	4	175206585
CEP44	chr4:175240238:175252633:clu_32196	4	175206585
GPM6A	chr4:176622918:176882388:clu_32203	4	176554085
WDR17	chr4:176987230:176989371:clu_32204	4	176986985
WDR17	chr4:176987230:177017614:clu_32204	4	176986985
WDR17	chr4:176987230:177032726:clu_32204	4	176986985
WDR17	chr4:177084444:177089823:clu_32207	4	176986985
DCTD	chr4:183837692:183838441:clu_32234	4	183811213
CASP3	chr4:185559622:185569619:clu_32267	4	185548850
CASP3	chr4:185559622:185570549:clu_32267	4	185548850
CASP3	chr4:185569785:185570549:clu_32267	4	185548850
KIAA1430	chr4:186112366:186124939:clu_32281	4	186080819
KIAA1430	chr4:186112366:186125052:clu_32281	4	186080819
ANKRD37	chr4:186318456:186320724:clu_32292	4	186317175
SORBS2	chr4:186606000:186696381:clu_32308	4	186506598
SORBS2	chr4:186611765:186696381:clu_32308	4	186506598
SORBS2	chr4:186696520:186815451:clu_32309	4	186506598
SORBS2	chr4:186696520:186846803:clu_32309	4	186506598
FRG1	chr4:190863159:190864357:clu_32337	4	190861943
PDCD6	chr5:306869:311408:clu_28244	5	271736
PDCD6	chr5:306875:311408:clu_28244	5	271736
PDCD6	chr5:311517:314532:clu_28245	5	271736
PDCD6	chr5:313965:314532:clu_28245	5	271736
EXOC3	chr5:465960:471238:clu_28254	5	443273
TPPP	chr5:678179:693393:clu_28268	5	660883
ZDHHC11	chr5:840765:843715:clu_28274	5	710471
ZDHHC11	chr5:842789:843715:clu_28274	5	710471
BRD9	chr5:767034:878470:clu_28272	5	863851
BRD9	chr5:850717:878470:clu_28272	5	863851
BRD9	chr5:876327:878470:clu_28272	5	863851
CLPTM1L	chr5:1325931:1330395:clu_28285	5	1317859
SDHAP3	chr5:1593399:1594510:clu_28295	5	1568637
MRPL36	chr5:1799061:1799885:clu_28298	5	1798500
MRPL36	chr5:1799061:1799906:clu_28298	5	1798500
NSUN2	chr5:6605488:6606933:clu_28321	5	6599352
NSUN2	chr5:6605521:6606933:clu_28321	5	6599352
NSUN2	chr5:6618137:6620219:clu_28322	5	6599352
NSUN2	chr5:6619580:6620219:clu_28322	5	6599352
NSUN2	chr5:6620411:6623327:clu_28323	5	6599352
SRD5A1	chr5:6633982:6651955:clu_28326	5	6633456
SRD5A1	chr5:6652121:6656191:clu_28326	5	6633456
ADCY2	chr5:7773214:7784478:clu_28338	5	7396321
ADCY2	chr5:7782380:7784478:clu_28338	5	7396321
FASTKD3	chr5:7866096:7869092:clu_28346	5	7859272
FASTKD3	chr5:7868309:7869092:clu_28346	5	7859272
GUSBP1	chr5:21461975:21495207:clu_28432	5	21341942
GUSBP1	chr5:21461975:21501801:clu_28432	5	21341942
GUSBP1	chr5:21491617:21495207:clu_28432	5	21341942
CDH12	chr5:22212752:22505379:clu_28437	5	21750782
CDH10	chr5:24593722:24644703:clu_28445	5	24487209
CDH9	chr5:26988489:27028361:clu_28449	5	26880709
CDH9	chr5:26988489:27038570:clu_28449	5	26880709
CDH9	chr5:27028477:27038570:clu_28449	5	26880709
DROSHA	chr5:31515326:31515561:clu_28460	5	31400604
DROSHA	chr5:31515326:31521230:clu_28460	5	31400604
DROSHA	chr5:31515671:31521230:clu_28460	5	31400604
DROSHA	chr5:31531031:31532097:clu_28461	5	31400604
DROSHA	chr5:31531632:31532097:clu_28461	5	31400604
PDZD2	chr5:31799831:31800902:clu_28465	5	31639517
PDZD2	chr5:32077712:32087237:clu_28469	5	31639517
PDZD2	chr5:32077712:32087273:clu_28469	5	31639517
AMACR	chr5:33989607:33994183:clu_28484	5	33986283
AMACR	chr5:33989607:33998746:clu_28484	5	33986283
AMACR	chr5:33994225:33998746:clu_28484	5	33986283
AMACR	chr5:33998932:34005861:clu_28485	5	33986283
AMACR	chr5:34004839:34005861:clu_28485	5	33986283
DNAJC21	chr5:34945130:34945827:clu_28501	5	34929698
DNAJC21	chr5:34945130:34945866:clu_28501	5	34929698
SPEF2	chr5:35641785:35643607:clu_28504	5	35617946
SPEF2	chr5:35641785:35646769:clu_28504	5	35617946
SLC1A3	chr5:36607413:36608431:clu_28529	5	36606457
SLC1A3	chr5:36680691:36686167:clu_28531	5	36606457
C5orf42	chr5:37227919:37230969:clu_28548	5	37106330
NUP155	chr5:37293087:37298970:clu_28559	5	37288239
WDR70	chr5:37605340:37697757:clu_28571	5	37379314
WDR70	chr5:37688109:37697757:clu_28571	5	37379314
LIFR	chr5:38484970:38485921:clu_28573	5	38475065
ZNF131	chr5:43065335:43068072:clu_28612	5	43067683
ZNF131	chr5:43068319:43116549:clu_28613	5	43067683
ZNF131	chr5:43120153:43122141:clu_28613	5	43067683
ZNF131	chr5:43121630:43122141:clu_28613	5	43067683
NNT	chr5:43645612:43648026:clu_28629	5	43602794
NNT	chr5:43645612:43649249:clu_28629	5	43602794
MRPS30	chr5:44809665:44811111:clu_28632	5	44809027
PARP8	chr5:50046022:50052953:clu_28642	5	49961733
PARP8	chr5:50046022:50055477:clu_28642	5	49961733
PARP8	chr5:50053049:50055477:clu_28642	5	49961733
MOCS2	chr5:52404473:52405081:clu_28654	5	52391509
MOCS2	chr5:52404473:52405542:clu_28654	5	52391509
NDUFS4	chr5:52942235:52978948:clu_28657	5	52856463
SLC38A9	chr5:54941723:54945035:clu_28677	5	54921673
SLC38A9	chr5:54945142:54952543:clu_28677	5	54921673
SLC38A9	chr5:54948551:54952543:clu_28677	5	54921673
SLC38A9	chr5:54993820:55000150:clu_28679	5	54921673
SLC38A9	chr5:54993820:55008045:clu_28679	5	54921673
SLC38A9	chr5:55000262:55007280:clu_28679	5	54921673
IL6ST	chr5:55260140:55265378:clu_28682	5	55230923
MIER3	chr5:56224685:56226491:clu_28690	5	56215429
MIER3	chr5:56224688:56226491:clu_28690	5	56215429
GPBP1	chr5:56531859:56542127:clu_28694	5	56469775
GPBP1	chr5:56532999:56542127:clu_28694	5	56469775
PDE4D	chr5:58511794:58571164:clu_28710	5	58264865
PDE4D	chr5:59284544:59286057:clu_28713	5	58264865
PDE4D	chr5:59284544:59291593:clu_28713	5	58264865
PDE4D	chr5:59284544:59481384:clu_28713	5	58264865
PDE4D	chr5:59481514:59484123:clu_28714	5	58264865
PDE4D	chr5:59481514:59783769:clu_28714	5	58264865
